site_name,keyword,search_volume,competition,competition_index,cpc,market,batch_id,source,category,intent,recommended_asset,priority,priority_score
筷子,practice chopsticks,320,HIGH,88,0.27,us-en,types-materials,primary,tutorial,informational,single guide + tool/report embed,P1,113
筷子,how to correctly hold chopsticks,110,LOW,8,0.04,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,113
筷子,tutorial on how to use chopsticks,110,LOW,9,0.09,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,113
筷子,chopsticks amazon,720,HIGH,83,0.42,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,chopsticks online amazon,720,HIGH,83,0.42,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,engraved chopsticks,480,HIGH,100,1.36,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,korean metal chopsticks,390,HIGH,96,0.6,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,112
筷子,how to use chopstick for sushi,90,LOW,6,0.16,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to use chopsticks with napkin,90,LOW,0,0.02,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,learn how to eat with chopsticks,90,LOW,18,0.46,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to eat ramen with chopsticks and spoon,90,LOW,0,0.03,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to use chopsticks for sushi,90,LOW,6,0.16,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,112
筷子,hot chopsticks,260,LOW,3,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,111
筷子,proper chopstick technique,260,LOW,8,0.11,us-en,existing-export,existing-export,general,mixed,pillar page,P1,111
筷子,how to hold chopsticks korean,90,LOW,0,0.01,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,how to hold chopsticks korean style,90,LOW,0,0,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,how to hold korean chopsticks,90,LOW,0,0.01,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,wooden cooking chopsticks,210,MEDIUM,52,0.34,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,110
筷子,edible chopsticks,170,LOW,2,0.52,us-en,existing-export,existing-export,general,mixed,pillar page,P1,110
筷子,crane chopstick holder,110,HIGH,100,2.25,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how do u hold chopsticks,90,LOW,6,0.06,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how to use chopsticks step by step,90,LOW,9,0.09,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how to make beginner chopsticks,40,LOW,0,0.95,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,110
筷子,dishwasher safe chopsticks,590,HIGH,100,0.74,us-en,existing-export,existing-export,general,mixed,pillar page,P1,109
筷子,nice chopsticks,320,HIGH,100,1.62,us-en,existing-export,existing-export,general,mixed,pillar page,P1,109
筷子,bamboo cooking chopsticks,260,HIGH,84,0.66,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,109
筷子,chopsticks bamboo,170,HIGH,95,1.5,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,109
筷子,chopstick bamboo,170,HIGH,95,1.5,us-en,core,primary,types-products,commercial,comparison page / affiliate page,P1,109
筷子,hello kitty chopsticks,720,HIGH,99,0.36,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,chopstick trainer,720,HIGH,97,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,korean stainless steel chopsticks,320,HIGH,100,0.59,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,dishwasher chopstick holder,260,HIGH,95,0.27,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,chopstick 3,210,LOW,1,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,what are chopsticks made of,210,LOW,0,0,us-en,problems-scenarios,primary,general,mixed,pillar page,P1,108
筷子,chinese vs japanese vs korean chopsticks,140,LOW,0,0,us-en,types-materials,primary,types-products,mixed,comparison page / affiliate page,P1,108
筷子,chopstick set with case,140,HIGH,100,4.92,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,108
筷子,nice chopstick set,140,HIGH,100,2.32,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,108
筷子,bamboo chopstick restaurant,110,LOW,1,0,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,fiberglass chopsticks safe,110,LOW,15,0.28,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,how to eat with chopsticks easy,90,LOW,18,0.1,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,step by step how to hold chopsticks,90,LOW,12,0.03,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,using chopsticks to eat,70,LOW,11,0.28,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,cute chopsticks,590,HIGH,99,0.5,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,ceramic chopsticks,590,HIGH,100,0.54,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,chopsticks for sale,390,HIGH,100,1.17,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,bulk chopsticks,320,HIGH,100,1.45,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,chopsticks bulk,320,HIGH,100,1.45,us-en,types-materials,primary,general,mixed,pillar page,P1,107
筷子,chinese chopstick set,210,HIGH,68,0.43,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,107
筷子,chopsticks finger game rules,170,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,107
筷子,how are you supposed to hold chopsticks,70,LOW,5,0.06,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,how to grip chopsticks,70,LOW,2,0.02,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,how to eat noodles with chopsticks for beginners,50,LOW,2,0.48,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,plastic chopsticks,590,HIGH,96,0.37,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,fork chopsticks,590,HIGH,89,0.2,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,chopsticks plastic,590,HIGH,96,0.37,us-en,types-materials,primary,general,mixed,pillar page,P1,106
筷子,origami chopstick rest,480,MEDIUM,46,0.43,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,106
筷子,high quality chopsticks,260,HIGH,100,1.64,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,wooden chopsticks disposable,260,HIGH,100,0.74,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,disposable wooden chopsticks,260,HIGH,100,0.74,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,learning chopsticks,210,HIGH,90,0.32,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,japanese wooden chopsticks,170,HIGH,100,1.35,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,chopsticks etiquette,170,LOW,7,0.03,us-en,core,primary,culture-etiquette,mixed,pillar article / FAQ hub,P1,106
筷子,how to correctly use chopsticks,70,LOW,8,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,how to eat with chopsticks properly,70,LOW,7,0.02,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,chopstick helpers,590,HIGH,96,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,porcelain chopsticks,390,HIGH,100,1.03,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,wooden chopsticks set,260,HIGH,100,0.66,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,wooden chopstick set,260,HIGH,100,0.66,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,105
筷子,japanese bamboo chopsticks,210,HIGH,100,1.01,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,bamboo japanese chopsticks,210,HIGH,100,1.01,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,panda express chopsticks,170,LOW,0,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,chopsticks gift set,170,HIGH,100,1.25,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,105
筷子,durable chopsticks,590,HIGH,100,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,104
筷子,best reusable chopsticks,260,HIGH,100,0.61,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,104
筷子,good reusable chopsticks,260,HIGH,100,0.61,us-en,types-materials,primary,types-products,commercial,comparison page / affiliate page,P1,104
筷子,yunhong chopsticks,170,MEDIUM,47,0.97,us-en,existing-export,existing-export,general,mixed,pillar page,P1,104
筷子,snow peak chopsticks,480,HIGH,100,0.46,us-en,existing-export,existing-export,general,mixed,pillar page,P1,103
筷子,bowl with chopsticks,480,HIGH,94,0.35,us-en,existing-export,existing-export,general,mixed,pillar page,P1,103
筷子,bowl chopsticks,480,HIGH,94,0.35,us-en,existing-export,existing-export,general,mixed,pillar page,P1,103
筷子,chopsticks with bowl,480,HIGH,94,0.35,us-en,existing-export,existing-export,general,mixed,pillar page,P1,103
筷子,how to learn to use chopsticks,70,LOW,23,0.12,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,103
筷子,how to work chopsticks,50,LOW,7,0.21,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,103
筷子,how to pick up noodles with chopsticks,50,LOW,0,0.11,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,103
筷子,use chopsticks left handed,50,LOW,2,0.11,us-en,types-materials,primary,tutorial,informational,single guide + tool/report embed,P1,103
筷子,how to hold the chopsticks,50,LOW,4,0.15,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,103
筷子,training chopsticks for adults,390,HIGH,100,0.21,us-en,existing-export,existing-export,kids-beginners,mixed,beginner cluster page,P1,102
筷子,cat chopsticks,320,HIGH,90,0.82,us-en,existing-export,existing-export,general,mixed,pillar page,P1,102
筷子,purple chopsticks,320,HIGH,73,0.36,us-en,existing-export,existing-export,general,mixed,pillar page,P1,102
筷子,le creuset chopsticks,260,HIGH,100,0.26,us-en,existing-export,existing-export,tutorial,commercial,single guide + tool/report embed,P1,102
筷子,disposable chopsticks bulk,140,HIGH,100,1.28,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,102
筷子,rub chopsticks together,140,LOW,1,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,102
筷子,hiware 10 pairs fiberglass chopsticks,90,LOW,17,0.12,us-en,types-materials,primary,types-products,commercial,comparison page / affiliate page,P1,102
筷子,show me how to use chopsticks,70,LOW,22,0.04,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,102
筷子,how do koreans hold chopsticks,50,LOW,0,0,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,102
筷子,how to use chopsticks youtube,50,LOW,1,0.04,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,102
筷子,how you use chopsticks,50,LOW,5,0.09,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,102
筷子,tutorial how to use chopsticks,50,LOW,1,0.06,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,102
筷子,how to use chopsticks with rice,50,LOW,0,0,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,102
筷子,cool chopsticks,390,HIGH,100,0.57,us-en,existing-export,existing-export,general,mixed,pillar page,P1,101
筷子,authentic japanese chopsticks,170,HIGH,100,1.91,us-en,existing-export,existing-export,general,mixed,pillar page,P1,101
筷子,chopsticks price,170,MEDIUM,48,0.7,us-en,existing-export,existing-export,general,mixed,pillar page,P1,101
筷子,bamboo chopsticks reusable,170,HIGH,100,0.89,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,101
筷子,bamboo reusable chopsticks,170,HIGH,100,0.89,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,101
筷子,chopstick meaning,110,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,101
筷子,chopsticks reddit,50,LOW,19,1.71,us-en,existing-export,existing-export,general,mixed,pillar page,P1,101
筷子,how to use metal chopsticks,50,LOW,0,0.23,us-en,existing-export,existing-export,tutorial,commercial,single guide + tool/report embed,P1,101
筷子,ivory chopsticks,390,HIGH,100,0.5,us-en,existing-export,existing-export,general,mixed,pillar page,P1,100
筷子,american chopsticks,210,HIGH,68,0.68,us-en,existing-export,existing-export,general,mixed,pillar page,P1,100
筷子,antique japanese chopsticks,170,LOW,27,0.12,us-en,existing-export,existing-export,general,mixed,pillar page,P1,100
筷子,lacquered wood chopsticks,170,HIGH,92,1.58,us-en,existing-export,existing-export,general,mixed,pillar page,P1,100
筷子,vintage japanese chopsticks,170,LOW,27,0.12,us-en,expansion,expansion,general,mixed,pillar page,P1,100
筷子,easy way to eat with chopsticks,40,LOW,3,0.19,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,100
筷子,hashi chopsticks,140,MEDIUM,47,0.7,us-en,existing-export,existing-export,general,mixed,pillar page,P1,99
筷子,how to use training chopsticks,140,HIGH,77,0.06,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,99
筷子,chopsticks hashi,140,MEDIUM,47,0.7,us-en,expansion,expansion,general,mixed,pillar page,P1,99
筷子,chopsticks means,110,LOW,0,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,99
筷子,fancy chopstick set,90,HIGH,100,1.61,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,99
筷子,how to learn how to use chopsticks,50,LOW,17,0.12,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,99
筷子,how to use chopsticks like a pro,50,LOW,13,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,99
筷子,how to use wooden chopsticks,50,LOW,1,0.11,us-en,existing-export,existing-export,tutorial,commercial,single guide + tool/report embed,P1,99
筷子,how to rubber band chopsticks,40,LOW,0,0.04,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,99
筷子,how to eat with chopsticks video,40,LOW,6,0.18,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,99
筷子,travel chopsticks,260,HIGH,100,0.37,us-en,existing-export,existing-export,types-products,mixed,comparison page / affiliate page,P1,98
筷子,chopstick stand,260,HIGH,100,0.93,us-en,existing-export,existing-export,general,mixed,pillar page,P1,98
筷子,wakasa chopsticks,260,HIGH,100,0.96,us-en,existing-export,existing-export,general,mixed,pillar page,P1,98
筷子,authentic chopsticks,170,HIGH,100,1.55,us-en,existing-export,existing-export,general,mixed,pillar page,P1,98
筷子,premium chopsticks,140,HIGH,100,1.86,us-en,existing-export,existing-export,general,mixed,pillar page,P1,98
筷子,rules of chopsticks finger game,90,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,98
筷子,japanese vs chinese vs korean chopsticks,70,LOW,0,0,us-en,types-materials,primary,types-products,mixed,comparison page / affiliate page,P1,98
筷子,how to hold a chopstick properly,40,LOW,7,0.07,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,98
筷子,spoon chopsticks,320,HIGH,84,0.2,us-en,existing-export,existing-export,general,mixed,pillar page,P1,97
筷子,chopsticks and spoon,320,HIGH,84,0.2,us-en,existing-export,existing-export,general,mixed,pillar page,P1,97
筷子,chopsticks with spoon,320,HIGH,84,0.2,us-en,existing-export,existing-export,general,mixed,pillar page,P1,97
筷子,trainer chopsticks,320,HIGH,88,0.29,us-en,expansion,expansion,general,mixed,pillar page,P1,97
筷子,lacquered chopsticks,260,HIGH,100,0.78,us-en,existing-export,existing-export,general,mixed,pillar page,P1,97
筷子,chopstick etiquette when finished,90,LOW,4,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,97
筷子,different types of chopsticks by country,70,LOW,4,0.02,us-en,existing-export,existing-export,types-products,mixed,comparison page / affiliate page,P1,97
筷子,how to easily use chopsticks,40,LOW,6,0.03,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,97
筷子,how to use chopsticks with ramen,40,LOW,4,0,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,97
筷子,how to eat with chopsticks left hand,30,LOW,0,0.18,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,97
筷子,chopstick case,320,HIGH,100,0.43,us-en,existing-export,existing-export,general,mixed,pillar page,P1,96
筷子,snow peak titanium chopsticks,320,HIGH,100,0.42,us-en,existing-export,existing-export,general,mixed,pillar page,P1,96
筷子,snowpeak titanium chopsticks,320,HIGH,100,0.42,us-en,types-materials,primary,general,mixed,pillar page,P1,96
筷子,ebony chopsticks,260,HIGH,100,0.69,us-en,existing-export,existing-export,general,mixed,pillar page,P1,96
筷子,ebony wood chopsticks,260,HIGH,100,0.69,us-en,existing-export,existing-export,general,mixed,pillar page,P1,96
筷子,buy chopsticks,170,HIGH,100,1.04,us-en,existing-export,existing-export,general,commercial,pillar page,P1,96
筷子,japanese chopsticks wood,170,HIGH,100,1.35,us-en,existing-export,existing-export,general,mixed,pillar page,P1,96
筷子,bowls with chopstick holder,140,HIGH,100,0.35,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,96
筷子,japanese chopstick set,110,HIGH,100,1.11,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,96
筷子,japanese chopsticks set,110,HIGH,100,1.11,us-en,expansion,expansion,types-products,commercial,comparison page / affiliate page,P1,96
筷子,metal cooking chopsticks,90,HIGH,95,1.29,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,96
筷子,how do you properly hold chopsticks,40,LOW,8,0,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,96
筷子,how do you use a chopstick,30,LOW,0,0.11,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,96
筷子,black chopsticks,320,HIGH,99,0.31,us-en,existing-export,existing-export,general,mixed,pillar page,P1,95
